,text,retweetCount,likeCount,isQuote,source,userId,userFollowersCount,userVerified,userProtected,userFriendsCount,userStatusesCount,userListedCount,userOnTwitter(Months),trending,feat_0,feat_1,feat_2,feat_3,feat_4,flair_sentiment,flair_fast_sentiment,polarity,polarity_positive,polarity_negative,polarity_compound
6,"Tall Order : China and Nepal announce new agreed - on height for Mount Everest of 29 , 032 feet , ending past discrepancy .",48,242,False,UNKNOWN,51241574,14861375,True,False,6958,279547,97971,137,1,0.008102591075878825,0.02968027952060713,0.050268625314648534,0.0569811273496888,0.05699365067438104,0.978480339050293,-0.8530381917953491,-0.05681818181818182,0.08,0.0,0.2732
7,"Mount Everest is higher than we thought , say Nepal and China",53,321,False,UNKNOWN,1652541,22790576,True,False,1127,622419,123981,164,1,0.008102591075878825,0.01651826526906363,0.017858261011133237,0.02985560606629848,0.050243578665264056,0.9653847813606262,0.7976152896881104,0.25,0.0,0.0,0.0
8,"Breaking : 8 , 848 . 86 meters -- China , Nepal jointly announce new height of Mt . Qomolangma",66,240,False,UNKNOWN,487118986,12576826,True,False,64,186947,13674,105,1,0.024119923357252885,0.027526267673541972,0.03296139058997383,0.03688119121864473,0.05703122064845775,-0.903265655040741,-0.9329971075057983,0.13636363636363635,0.0,0.12,-0.3818
9,8500 testing kits and 50000 N95 masks donated by the Ministry of Foreign Affairs of China have been delivered ! We a …,49,662,False,ANDROID,1140904762893688833,50082,True,False,39,186,105,17,1,0.0015904622359143906,0.0032435410952899777,0.005134563123818111,0.05875943945598677,0.7923131833039035,-0.9706177115440369,0.9755778908729553,-0.15625,0.0,0.0,0.0
10,Just now Pres . Xi Jinping & Pres . Bidya Devi Bhandari jointly announced the new height of Mt . Qomolangma : 8848 . 86m .…,74,716,False,WEB,1183698123719200768,731416,True,False,152,1502,1563,13,1,0.01774555108890308,0.0252720692289389,0.027526267673541972,0.04019987226208814,0.06602296777748556,0.9788891077041626,0.9160028100013733,0.13636363636363635,0.0,0.0,0.0
11,The new height of Mount Qomolangma / Sagarmatha 8848 . 86m jointly declared by President Xi Jinping of the People ' s Rep …,66,472,False,ANDROID,1140904762893688833,50082,True,False,39,186,105,17,1,1.2523324692239296e-05,8.766327284567507e-05,0.021928341536111007,0.0252720692289389,0.027526267673541972,0.9560050964355469,0.585969090461731,0.13636363636363635,0.0,0.0,0.0
12,The highest point on Earth got a bit higher Tuesday as China and Nepal finally agreed on a precise elevation for …,36,86,False,UNKNOWN,380648579,1950012,True,False,617,257873,22230,110,1,0.016142565528296453,0.020738625690348275,0.02968027952060713,0.050268625314648534,0.07289827303352495,0.5051549673080444,-0.7450221180915833,0.21666666666666667,0.091,0.0,0.2732
13,It ' s official : Mount Everest just got a little bit higher,101,557,False,UNKNOWN,2467791,16932155,True,False,1687,376816,98368,164,1,1.2523324692239296e-05,0.00033812976669046096,0.008102591075878825,0.03882230654594181,0.04195313771900164,0.8887864947319031,-0.7984521985054016,0.03125,0.0,0.0,0.0
0,Origi contributing to Liverpool ' s attack,82,0,False,IPHONE,940727771009036288,33,False,False,245,106,0,35,0,1.2523324692239296e-05,0.023456187148564202,0.04467069917721757,0.04468322250190981,0.044695745826602046,-0.8626047968864441,0.6573939323425293,0.0,0.0,0.341,-0.4767
1,"100 % mate , Origi came across lazy , I find he is better off the bench .",0,0,False,IPHONE,582723314,1096,False,False,4987,14712,3,102,0,0.0010770059235325794,0.0016405555346833476,0.04277967714868943,0.05029367196403301,0.04681218769959049,-0.996425449848175,-0.9489499926567078,0.125,0.136,0.117,0.1027
2,It ' s got to be common knowledge now that both Origi and Neco Williams are just not good enough to be back ups in our squad # LIVATA,0,0,False,IPHONE,894551574177042435,51,False,False,115,526,0,39,0,1.2523324692239296e-05,0.00033812976669046096,0.0006762595333809219,0.0016280322099911084,0.04125183153623624,-0.9669345617294312,-0.9984152317047119,-0.16249999999999998,0.0,0.079,-0.3412
3,"As bad as Origi is , he does score the odd goal . Minamino offers nothing , absolutely nothing",10,0,True,WEB,901429166305947649,778,False,False,818,20008,2,39,0,0.004733816733666454,0.03754492742733341,0.06236615696735169,0.1293909907202164,0.17202038797259897,-0.9999797344207764,-0.9919700026512146,-0.1416666666666666,0.0,0.254,-0.7003
4,Origi let himself down,0,0,False,ANDROID,1555401972,269,False,False,261,11277,0,89,0,0.7932399093311292,0.7932524326558215,0.7932649559805137,-1.2523324692239296e-05,-1.2523324692239296e-05,-0.9996628761291504,-0.9004384279251099,-0.15555555555555559,0.0,0.0,0.0
5,She ' s nearly the same age as Divock Origi ffs,0,0,False,IPHONE,1270655627447218176,112,False,False,223,4871,1,5,0,1.2523324692239296e-05,0.0077268913351116455,0.05705626729784223,0.18043606216578378,0.7932900026298982,0.9690147042274475,-0.9547322392463684,0.05,0.0,0.275,-0.5859
6,"I feel so bad because of the goals he is scored for us , but Origi just is not good enough for this football club .",95,0,False,IPHONE,4701357145,1914,False,False,457,51514,2,59,0,8.766327284567507e-05,0.001402612365530801,0.0016405555346833476,0.001653078859375587,0.018334147349438328,-0.9999406337738037,-0.9960351586341858,-0.3499999999999999,0.0,0.196,-0.7054
7,Origi contributing to Liverpool ' s attack,82,0,False,ANDROID,635681947,4969,False,False,3986,48133,6,100,0,1.2523324692239296e-05,0.023456187148564202,0.04467069917721757,0.04468322250190981,0.044695745826602046,-0.8626047968864441,0.6573939323425293,0.0,0.0,0.341,-0.4767
8,_mc_g im thinking the instruction was to get through injury free .. get a point and adios atalanta .…,0,0,False,IPHONE,227819231,155,False,False,821,2523,1,119,0,0.0012022391704549723,0.020763672339732753,0.18046110881516825,0.2970282150505316,0.7933901892274361,-0.9970988035202026,-0.9616802334785461,0.4,0.143,0.121,0.128
9,"Origi , Salah , Mane and Jota trying to score against Atalanta . # LIVATA",12,0,False,IPHONE,1331286698551091207,246,False,False,483,357,0,0,0,0.00021289651976806804,0.0016280322099911084,0.00586091595596799,0.011446318768706717,0.012485754718162578,0.9347826838493347,0.9746374487876892,0.0,0.0,0.0,0.0
10,"Selamat Pagi Pesisir Selatan , Kamis optimis Kalau kamu bisa mengubah apapun dalam cara kamu dibesarkan dari kecil ,…",0,0,False,UNKNOWN,1247789446713339905,75,False,False,30,81580,1,7,0,0.004107650499054489,0.17835719026687205,0.2970407383752239,0.2970532616999161,0.7935905624225119,0.9307133555412292,0.9812692403793335,0.0,0.0,0.0,0.0
11,"Frère sang calme toi , assieds toi et bois un grand verre d ' eau . Origi n ' a rien à voir avec 1xbet",0,0,True,ANDROID,3001090094,1085,False,False,1410,16862,3,70,0,0.020375449274273334,0.054175902618627196,0.06226597036981378,0.07923507532779803,0.2924697248625565,0.9552342295646667,-0.5218937397003174,0.5,0.111,0.0,0.4588
12,Cara Mudah Mengatasi RAM Crash Pada Laptop vidal conte origi # liverpool # RIPMaradona # RIPDiego via,0,0,False,WEB,2547403422,75,False,False,665,2239,0,77,0,0.011433795444014476,0.035102879112346747,0.0621783070969681,0.7940414021114326,0.7940539254361247,-0.9504904747009277,0.9324297308921814,0.0,0.0,0.144,-0.4019
13,"Indonesia ' s Trends on November 26 , 2020 12 : 00 AM : keycap_1 : # RIPMaradona : keycap_2 : # BersamaBangkitkanNegeri : keycap_3 :…",0,0,False,UNKNOWN,1258778380918353920,780,False,False,4,12469,0,6,0,1.2523324692239296e-05,0.00011270992223015366,0.001227285819839451,0.011433795444014476,0.04009968566455022,0.9124475121498108,-0.6811280250549316,0.0,0.0,0.0,0.0
14,Origi does not look like a Liverpool player anymore . # MF,17,0,False,IPHONE,1331286698551091207,246,False,False,483,357,0,0,0,0.00021289651976806804,0.00355662421259596,0.0167311617888317,0.05576636485454158,0.07647994389550537,-0.789088249206543,-0.9722150564193726,0.0,0.0,0.161,-0.2755
15,"Liverpool failed to register a single shot on goal against Atalanta : exploding_head : Salah , Firmino , Jota , Mane , Origi and Minamino all f …",2,0,False,UNKNOWN,733893606,690,False,False,4947,68374,28,100,0,0.011308562197092083,0.011321085521784324,0.011446318768706717,0.012485754718162578,0.019624049792738976,-0.9963966012001038,-0.9976122379302979,-0.2857142857142857,0.0,0.109,-0.5106
16,_92 Origi just looks lazy and uninterested at the moment . Confidence none existent . Needs a move .,0,1,False,ANDROID,355122375,9118,False,False,6783,113751,43,111,0,0.0025923282112935344,0.060700554783283865,0.18044858549047602,0.2971784949468385,0.7944546718262765,-0.9999091625213623,-0.9998756647109985,-0.25,0.145,0.11,0.2023
17,"• Very , very poor . • Shocking individual performances . • 0 shots on target sums it up . • Should ' ve started a stronger team …",120,0,False,IPHONE,843814656556851200,560,False,False,415,10548,1,44,0,0.009480156792025147,0.013950983707154575,0.015929669008528383,0.02725075453031271,0.049154049417039235,-0.9999421834945679,-0.9999470710754395,-0.5066666666666667,0.074,0.182,-0.5799
18,"Indonesia ' s Trends on November 25 , 2020 11 : 59 PM : keycap_1 : # RIPMaradona : keycap_2 : # BersamaBangkitkanNegeri : red_triangle_pointed_up : : keycap_3 :…",0,0,False,UNKNOWN,1258778380918353920,780,False,False,4,12469,0,6,0,0.0,1.2523324692239296e-05,0.00011270992223015366,0.001227285819839451,0.011433795444014476,0.8536741137504578,-0.6761718392372131,0.0,0.0,0.0,0.0
19,Any luck with Origi becoming a Martian ?,0,0,False,WEB,710050918729908224,49,False,False,32,492,0,56,0,0.18054877208801393,0.2738600643698889,0.7947176616448135,0.7947301849695058,0.7947427082941979,-0.999731719493866,-0.6699861288070679,0.45,0.3,0.0,0.4588
20,"It ' s time for everyone to accept Divock Origi is not good enough for Liverpool . He strolls around the pitch , slows down the …",49,0,False,IPHONE,1331286698551091207,246,False,False,483,357,0,0,0,1.2523324692239296e-05,0.00033812976669046096,0.00046336301361285396,0.001653078859375587,0.003268587744674456,-0.9882283806800842,-0.999734103679657,-0.1685185185185185,0.087,0.08,0.05
21,"Sergio is staring at Origi like "" bruv do you know who we are ?"" : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :",0,0,False,ANDROID,810985064339304448,37,False,False,98,208,0,47,0,0.0,0.002467094964371141,0.0024796182890633807,0.006562222138733391,0.020362925949581095,0.8743191361427307,0.7340034246444702,0.0,0.098,0.0,0.3612
22,"• Very , very poor . • Shocking individual performances . • 0 shots on target sums it up . • Should ' ve started a stronger team …",120,0,False,ANDROID,409966478,1064,False,False,2752,51938,5,108,0,0.009480156792025147,0.013950983707154575,0.015929669008528383,0.02725075453031271,0.049154049417039235,-0.9999421834945679,-0.9999470710754395,-0.5066666666666667,0.074,0.182,-0.5799
23,"Origi , Salah , Mane and Jota trying to score against Atalanta . # LIVATA",12,0,False,IPHONE,772163365657579520,237,False,False,58,48810,1,50,0,0.00021289651976806804,0.0016280322099911084,0.00586091595596799,0.011446318768706717,0.012485754718162578,0.9347826838493347,0.9746374487876892,0.0,0.0,0.0,0.0
24,"“ Don ' t pass to Origi , on my mother life he is playing against us ”",62,0,False,ANDROID,437633155,106,False,False,351,23826,1,107,0,0.0016405555346833476,0.0032059711212132596,0.011696785262551503,0.018409287297591764,0.019148163454433882,-0.6656394600868225,0.9010919332504272,0.0,0.096,0.0,0.2023
25,Origi contributing to Liverpool ' s attack,82,0,False,IPHONE,1331286698551091207,246,False,False,483,357,0,0,0,1.2523324692239296e-05,0.023456187148564202,0.04467069917721757,0.04468322250190981,0.044695745826602046,-0.8626047968864441,0.6573939323425293,0.0,0.0,0.341,-0.4767
26,Origi contributing to Liverpool ' s attack,82,0,False,IPHONE,1254287607200190465,18,False,False,27,406,0,7,0,1.2523324692239296e-05,0.023456187148564202,0.04467069917721757,0.04468322250190981,0.044695745826602046,-0.8626047968864441,0.6573939323425293,0.0,0.0,0.341,-0.4767
27,I do not understand why Taki didnt get a start . He ' s hardly had a kick this season . Surely he is a be …,0,0,False,ANDROID,765146420,36,False,False,283,3246,1,99,0,1.2523324692239296e-05,0.00046336301361285396,0.0013024257679928868,0.0013525190667618438,0.0016405555346833476,-0.9760251045227051,-0.9725064039230347,0.10416666666666666,0.1,0.0,0.4404
28,Origi contributing to Liverpool ' s attack,82,0,False,ANDROID,1028415645669580801,8314,False,False,8541,6271,0,27,0,1.2523324692239296e-05,0.023456187148564202,0.04467069917721757,0.04468322250190981,0.044695745826602046,-0.8626047968864441,0.6573939323425293,0.0,0.0,0.341,-0.4767
29,Kah .. anjir origi .. dr awal tgok line up mcm panteknkalau ade origi .. origi ni super sub je ..,0,0,True,ANDROID,2880705656,517,False,False,454,25080,1,73,0,0.09086924396688834,0.1806364353608596,0.7950808380608884,0.7950933613855806,0.7951058847102729,0.7647231221199036,0.8959879875183105,0.3333333333333333,0.163,0.0,0.5994
30,"61 ' - Four changes for the Reds . Firmino , Jota , Fabinho and Robertson are on for Origi , Salah , Wijnaldum and Tsimikas . [ 0 - 1 ] # L …",61,0,False,IPHONE,159417568,94,False,False,316,658952,0,125,0,0.0002629898185370252,0.001102052572917058,0.00693792187950057,0.011446318768706717,0.013187060900927979,0.9992926120758057,0.894463300704956,0.0,0.099,0.0,0.5766
31,"Saying the kid needs a loan is not being a bully it is a realistic assessment , offered no creativity i …",0,0,False,IPHONE,1141824041684262912,48,False,False,90,492,0,17,0,0.0011145758976092972,0.0013525190667618438,0.001653078859375587,0.00816520769934002,0.039824172521320964,-0.9996181726455688,-0.966289758682251,0.16666666666666666,0.106,0.088,0.1139
32,Origi contributing to Liverpool ' s attack,82,0,False,IPHONE,1110573344666079232,404,False,False,513,5854,0,20,0,1.2523324692239296e-05,0.023456187148564202,0.04467069917721757,0.04468322250190981,0.044695745826602046,-0.8626047968864441,0.6573939323425293,0.0,0.0,0.341,-0.4767
33,2020 What a year ! THE LEGENDS and CELEBRATIES WE ' VE LOST Click on the link to view ( 3mins ) Arge …,19,0,False,ANDROID,132799911,536,False,False,504,56037,1,127,0,0.00045083968892061464,0.01621770547644989,0.023881980188100338,0.08691187336414072,0.18064895868555184,0.9867124557495117,0.589801549911499,0.0,0.0,0.126,-0.5147
34,"@ _LFCSean_ I am blaming Origi for being lazy : face_with_tears_of_joy : nah , but for real , we were off all over the place",0,1,False,IPHONE,563064333,940,False,False,415,22167,8,103,0,0.00038822306545941815,0.0005635496111507683,0.0005760729358430076,0.0011396225469937759,0.001402612365530801,-0.9997491240501404,-0.9790980815887451,-0.024999999999999994,0.0,0.187,-0.4678
35,Is it me or is it true that every time Origi started for us we had a very slow and shitty game ? He sim …,0,0,False,IPHONE,756784681220276224,7,False,False,101,31,0,52,0,0.014652289889919975,0.024495623098020062,0.02826514383038409,0.030657098846601796,0.04783910032435411,-0.9999808073043823,-0.9901614189147949,-0.1466666666666667,0.091,0.126,-0.2648
36,"Origi , Salah , Mane and Jota trying to score against Atalanta . # LIVATA",12,0,False,WEB,181912916,394,False,False,629,40558,3,123,0,0.00021289651976806804,0.0016280322099911084,0.00586091595596799,0.011446318768706717,0.012485754718162578,0.9347826838493347,0.9746374487876892,0.0,0.0,0.0,0.0
37,"_gxxx Neco is still young and is developing his game , Origi has no real excuses though",0,0,False,ANDROID,760087191225790464,7,False,False,161,2162,0,52,0,0.022266471302801467,0.02383188688933138,0.05029367196403301,0.06401923582672728,0.07016818825061677,0.9967346787452698,0.8567541837692261,-0.13333333333333333,0.0,0.121,-0.296
38,Origi contributing to Liverpool ' s attack,82,0,False,ANDROID,2176556553,769,False,False,548,6238,2,84,0,1.2523324692239296e-05,0.023456187148564202,0.04467069917721757,0.04468322250190981,0.044695745826602046,-0.8626047968864441,0.6573939323425293,0.0,0.0,0.341,-0.4767
39,"“ Don ' t pass to Origi , on my mother life he is playing against us ”",62,0,False,ANDROID,778994320133201920,1679,False,False,909,26906,1,50,0,0.0016405555346833476,0.0032059711212132596,0.011696785262551503,0.018409287297591764,0.019148163454433882,-0.6656394600868225,0.9010919332504272,0.0,0.096,0.0,0.2023
40,"I feel so bad because of the goals he is scored for us , but Origi just is not good enough for this football club .",95,0,False,IPHONE,157994315,238,False,False,235,36395,9,125,0,8.766327284567507e-05,0.001402612365530801,0.0016405555346833476,0.001653078859375587,0.018334147349438328,-0.9999406337738037,-0.9960351586341858,-0.3499999999999999,0.0,0.196,-0.7054
41,Origi barely has 90mins of football in his legs this season but he is been thrown under the bus by fans of Liverpool …,0,0,False,IPHONE,905228837834948608,600,False,False,554,5808,0,38,0,0.0016405555346833476,0.011358655495861042,0.02204105145834116,0.039147912987940035,0.04320547018822557,-0.9814350605010986,-0.9545425772666931,0.05,0.0,0.0,0.0
42,"Origi , Salah , Mane and Jota trying to score against Atalanta . # LIVATA",12,0,False,IPHONE,155706655,2638,False,False,303,21865,12,125,0,0.00021289651976806804,0.0016280322099911084,0.00586091595596799,0.011446318768706717,0.012485754718162578,0.9347826838493347,0.9746374487876892,0.0,0.0,0.0,0.0
43,Corner taken quickly Origi !!!,0,1,False,IPHONE,1279738210768257030,2823,False,False,3879,2276,3,4,0,0.00010018659753791436,0.796420833802958,0.7964333571276503,0.7964458804523424,0.7964584037770347,-0.9997797608375549,-0.7924365401268005,0.6510416666666665,0.0,0.0,0.0
44,I feel like this is on Klopp . He went in with a team that have very little experience together aga …,0,0,False,WEB,917671562614108160,56,False,False,148,3576,0,37,0,0.00046336301361285396,0.002930457977983995,0.013412480745388285,0.01441434672076743,0.022153761380571315,-0.9245153665542603,0.9877864122390747,-0.24375000000000002,0.106,0.0,0.3612
45,_TheReds Origi never plays well unless he has to . It ' s like bat signal . We have to be in dire need before he actually turns up : face_with_tears_of_joy :,0,0,False,IPHONE,2783983687,10496,False,False,9003,51311,9,75,0,1.2523324692239296e-05,0.00033812976669046096,0.0005635496111507683,0.0005760729358430076,0.0006762595333809219,-0.5326529741287231,-0.8889957070350647,0.0,0.067,0.177,-0.4685
46,".: "" I do not think we will see Tsimikas or Origi start vs Ajax . It [ the team ] will be stronger I am sure ."" # aw …",19,0,False,IPHONE,903544439783731200,589,False,False,1235,166895,0,39,0,0.0003005597926137431,0.00038822306545941815,0.0010644825988403402,0.0013024257679928868,0.0014527056642997583,-0.9973581433296204,-0.6408613324165344,0.5,0.145,0.0,0.5994
47,Origi contributing to Liverpool ' s attack,82,0,False,WEB,1092873275406012416,17,False,False,75,57,0,21,0,1.2523324692239296e-05,0.023456187148564202,0.04467069917721757,0.04468322250190981,0.044695745826602046,-0.8626047968864441,0.6573939323425293,0.0,0.0,0.341,-0.4767
48,It ' s my birthday you all : loudly_crying_face :: loudly_crying_face : Megan / Kobe / Origi,0,0,False,WEB,1206737373687668739,392,False,False,383,977,0,11,0,0.0,1.2523324692239296e-05,0.0002755131432292645,0.0002880364679215038,0.00033812976669046096,-0.6242135763168335,0.9238819479942322,0.0,0.0,0.0,0.0
49,"Funny part is we have the depth if we are healthy . Ox , Thiago , hendo , all missing in midfield . Origi Can n …",0,2,False,IPHONE,43562047,277,False,False,385,61265,4,138,0,0.006562222138733391,0.021076755457038736,0.025998422061088777,0.03438904960488911,0.04489611902167787,0.8919519186019897,0.5872042775154114,0.18333333333333335,0.176,0.069,0.5267
50,Origi - 10,0,0,False,IPHONE,1229596693974392833,205,False,False,694,2225,0,9,0,0.7971096166610312,0.7971221399857235,-1.2523324692239296e-05,-1.2523324692239296e-05,-1.2523324692239296e-05,0.9640913605690002,0.6997886300086975,0.0,0.0,0.0,0.0
51,Should be Origi ' s last game for Liverpool . He ran faster to come off then he did all game .,60,0,False,IPHONE,4136453553,101,False,False,223,7486,1,60,0,1.2523324692239296e-05,0.00046336301361285396,0.020387972598965572,0.05415085596924271,0.051621144381410376,-0.5431163907051086,-0.5607864260673523,-0.26666666666666666,0.0,0.0,0.0
52,"Haha I know I was not confident either . Hey , luckily Origi played well .",0,1,False,IPHONE,1954349629,676,False,False,705,42338,5,85,0,0.00782707793264956,0.00870371066110631,0.015904622359143906,0.018058634206209064,0.21756771987827328,-0.9990831613540649,-0.7924871444702148,0.09444444444444444,0.442,0.108,0.8004
53,"Ok , never start Origi again . Why not minamino instead ? Performances like this come a little bit to ofte …",0,1,False,ANDROID,616294245,31,False,False,169,1987,0,101,0,0.03882230654594181,0.04166510125108014,0.04634882468597763,0.05909756922267723,0.12503287372731714,-0.9977362155914307,-0.991370439529419,0.15625,0.19,0.0,0.5719
54,"Alisson 6 . 5 , N Williams 5 . 5 , Tsistsas 5 . 5 , R Williams 6 , Matip 6 . 5 , Milner 5 . 5 , Wijnaldum 6 , Jones 5 . 5 , Mane 5 . 5 , S …",0,0,False,UNKNOWN,120577783,2567,False,False,1890,37746,31,128,0,0.021051708807654255,0.05023105534057182,0.04609835819213285,0.05709383727191895,0.05408823934578152,0.997124969959259,0.9967978596687317,0.0,0.0,0.0,0.0
55,"Just checked the ratings Origi ' s is the worst ever , plus Klopp gave him a bollocking !",0,0,False,WEB,250653751,21300,False,False,21148,217768,30,117,0,1.2523324692239296e-05,0.0006136429099197255,0.04490864234637011,0.07334911272244556,0.07859638576849381,-0.9999966621398926,-0.9987552165985107,-1.0,0.0,0.196,-0.6588
56,"So origi cut my ticket today . My 670k , I have already planned what to do with it . : loudly_crying_face :: loudly_crying_face :",0,0,False,ANDROID,3390698596,146,False,False,94,2957,2,64,0,0.0,0.0002755131432292645,0.0002880364679215038,0.0003005597926137431,0.0010770059235325794,-0.9998533725738525,-0.6527312994003296,0.0,0.0,0.09,-0.3353
57,"Ever since that injury , bar his big goals , Origi ' s never been the same . It ' s sad cos I want him to succeed with us",0,0,False,IPHONE,231854146,570,False,False,531,55727,5,119,0,1.2523324692239296e-05,0.00033812976669046096,0.0014527056642997583,0.007539041464728056,0.0077268913351116455,0.7986593246459961,-0.7575435638427734,-0.16666666666666666,0.124,0.162,-0.34
58,"• Very , very poor . • Shocking individual performances . • 0 shots on target sums it up . • Should ' ve started a stronger team …",120,0,False,IPHONE,46393613,844,False,False,656,21023,8,137,0,0.009480156792025147,0.013950983707154575,0.015929669008528383,0.02725075453031271,0.049154049417039235,-0.9999421834945679,-0.9999470710754395,-0.5066666666666667,0.074,0.182,-0.5799
59,"We ' ve progressed every single season under JK , whilst Origi has arguably gone backwards . His time i …",0,0,False,ANDROID,299907582,3172,False,False,4964,4382,6,114,0,0.00658726878811787,0.00816520769934002,0.013950983707154575,0.045647518503212234,0.07455135189290053,0.8483641147613525,0.6706014275550842,-0.07142857142857142,0.111,0.085,0.1613
60,Origi contributing to Liverpool ' s attack,82,0,False,IPHONE,1301490563762577408,46,False,False,293,4392,0,3,0,1.2523324692239296e-05,0.023456187148564202,0.04467069917721757,0.04468322250190981,0.044695745826602046,-0.8626047968864441,0.6573939323425293,0.0,0.0,0.341,-0.4767
61,"Neco Williams , Origi are not good enough ( not insulting them or abusing them ) simple as that . And this midfield do …",2,0,False,IPHONE,2438374744,870,False,False,785,10133,0,80,0,0.005885962605352469,0.006599792112810109,0.027977107362462585,0.03860941002617375,0.05030619528872525,-0.913310170173645,-0.9875867366790771,0.037500000000000006,0.088,0.18,-0.4172
62,"“ Don ' t pass to Origi , on my mother life he is playing against us ”",62,0,False,ANDROID,1099332346204078086,1913,False,False,2779,74193,0,21,0,0.0016405555346833476,0.0032059711212132596,0.011696785262551503,0.018409287297591764,0.019148163454433882,-0.6656394600868225,0.9010919332504272,0.0,0.096,0.0,0.2023
63,Should be Origi ' s last game for Liverpool . He ran faster to come off then he did all game .,60,0,False,IPHONE,52342815,183,False,False,484,8902,4,137,0,1.2523324692239296e-05,0.00046336301361285396,0.020387972598965572,0.05415085596924271,0.051621144381410376,-0.5431163907051086,-0.5607864260673523,-0.26666666666666666,0.0,0.0,0.0
64,Lemme revise Alisson 7 Neco 0 Matip 5 Rhys 6 Tsimikas 5 Gini 5 Jones 6 Milner 4 ( would ' ve done much be …,0,0,False,IPHONE,1252706843983581191,456,False,False,542,10453,1,7,0,0.013950983707154575,0.02022516937796646,0.29752914803822117,0.7983869957796396,0.7983995191043318,0.9975218176841736,0.7154828310012817,0.2,0.0,0.0,0.0
65,"It ' s time for everyone to accept Divock Origi is not good enough for Liverpool . He strolls around the pitch , slows down the …",49,0,False,ANDROID,1099332346204078086,1913,False,False,2779,74193,0,21,0,1.2523324692239296e-05,0.00033812976669046096,0.00046336301361285396,0.001653078859375587,0.003268587744674456,-0.9882283806800842,-0.999734103679657,-0.1685185185185185,0.087,0.08,0.05
66,"_ish "" Klopp was NOT happy with Origi and gave him a right blast from the touchline a moment ago . Sounded lik …",0,0,False,ANDROID,1295875352,21,False,False,39,698,0,92,0,0.003306157718751174,0.053437026461785074,0.06438241224280222,0.07859638576849381,0.09068139409650473,-0.999955415725708,-0.9944474697113037,-0.05714285714285716,0.0,0.115,-0.4585
67,"Selamat Pagi Nias Selatan , Kamis Ambyar Apakah kamu banyak tertawa atau tersenyum hari ini ? Selesaikan misi dibaya …",0,1,False,UNKNOWN,1247789446713339905,75,False,False,30,81580,1,7,0,0.17835719026687205,0.2970407383752239,0.2970532616999161,0.2892762770660355,0.7987376488710223,-0.9613407254219055,0.9099370837211609,0.0,0.0,0.0,0.0
68,Lets move on .. This is a lesson to learn . No origi & young lads in big games .,0,1,False,ANDROID,1224646210763407362,27,False,False,21,645,0,9,0,0.0007013061827654005,0.0013525190667618438,0.006775118658501459,0.017006674932060963,0.042466594031383455,-0.8369754552841187,-0.5626558661460876,0.05,0.0,0.104,-0.296
69,Divock Origi contribution to the team today : backhand_index_pointing_down : : pensive_face :: pensive_face :,2,0,False,ANDROID,1325429682687406081,63,False,False,214,92,0,0,0,0.0,0.00022541984446030732,0.0037444740829795493,0.003756997407671789,0.0043956869669759925,0.9675852656364441,0.9817549586296082,0.0,0.0,0.0,0.0
70,because he is just not cult hero origi or academy boy neco . Love both but they were both woeful,0,0,False,IPHONE,1291888694492790786,29,False,False,116,351,0,3,0,0.0016405555346833476,0.026900101438930006,0.03213485116028603,0.04406957959199008,0.09713090631300798,-0.9969276785850525,-0.9883577227592468,0.5,0.102,0.229,-0.4959
71,".: "" I do not think we will see Tsimikas or Origi start vs Ajax . It [ the team ] will be stronger I am sure ."" # aw …",19,0,False,ANDROID,1309926121597669378,46,False,False,1149,2279,0,2,0,0.0003005597926137431,0.00038822306545941815,0.0010644825988403402,0.0013024257679928868,0.0014527056642997583,-0.9973581433296204,-0.6408613324165344,0.5,0.145,0.0,0.5994
72,"• Very , very poor . • Shocking individual performances . • 0 shots on target sums it up . • Should ' ve started a stronger team …",120,0,False,ANDROID,998579469010063360,434,False,False,4819,45572,0,30,0,0.009480156792025147,0.013950983707154575,0.015929669008528383,0.02725075453031271,0.049154049417039235,-0.9999421834945679,-0.9999470710754395,-0.5066666666666667,0.074,0.182,-0.5799
73,Muito bom pensar que o Origi realmente decidiu uma Champions League e depois se perguntar : COMO ?,28,0,False,ANDROID,720064639929884672,1834,False,False,1576,146663,19,55,0,0.005347459643586179,0.0287786001427659,0.21684136704612342,0.27896958084432255,0.21181951384453546,-0.9666925668716431,0.9251641035079956,0.0,0.167,0.0,0.5267
74,Även tal om - misstag av tyske Lp - tränaren Jürgen Klopp att sätta in Divock Origi på topp i startelvans offensiv ? l …,0,0,False,WEB,756780409,443,False,False,0,82232,10,99,0,0.026273935204318043,0.05705626729784223,0.1770046712001102,0.7994640017031721,0.7994765250278644,-0.9887750148773193,-0.6038214564323425,0.0,0.111,0.0,0.4588
75,_Araujo …,0,0,False,WEB,1305980239043010560,41,False,False,83,3901,0,2,0,0.18074914528308975,-1.2523324692239296e-05,-1.2523324692239296e-05,-1.2523324692239296e-05,-1.2523324692239296e-05,0.8237881660461426,-0.5935878753662109,0.0,0.0,0.0,0.0
76,Divock Origi contribution to the team today : backhand_index_pointing_down : : pensive_face :: pensive_face :,2,0,False,ANDROID,1247314273392570368,77,False,False,173,529,0,7,0,0.0,0.00022541984446030732,0.0037444740829795493,0.003756997407671789,0.0043956869669759925,0.9675852656364441,0.9817549586296082,0.0,0.0,0.0,0.0
